reviewerID,itemID,rating,time
A3BNYTSB9XBCUN,B00009WM7J,4.0,1404604800
A24996X3UZ9OX,B00009WM7J,5.0,1358208000
A1X3JBFQ5H2RBH,B00009WM7J,5.0,1359331200
AI6DHJ1IOI890,B00009WM7J,5.0,1357516800
A1AR6ABE3RY270,B00009WM7J,5.0,1351987200
A3L4EACTI8Q4JP,B00009WM7J,5.0,1386806400
A1ME93M6YB04SX,B00009WM7J,5.0,1385942400
AKRBY26R5MWRQ,B00009WM7J,5.0,1382400000
A1B2OCMARLTLU7,B00009WM7J,5.0,1324598400
A26QUBXNR921OU,B00009WM7J,5.0,1362528000
A20Z62HCM53Z71,B00009ZM7Z,5.0,1399507200
A3VX79GLO6VD4K,B00009ZM7Z,5.0,1397779200
AKX850WE566QV,B00009ZM7Z,5.0,1369699200
A3TB2M0Y63G0OF,B00009ZM7Z,5.0,1397692800
A31ICLWQ9CSHRS,B00009ZM7Z,3.0,1402617600
AASBXWIU1N3O4,B00009ZM7Z,5.0,1382140800
A04559521ZZJ87IMRVPME,B00009ZM7Z,5.0,1391472000
A38RMU1Y5TDP9,B00009ZM7Z,5.0,1388188800
A22CFI6FTUSXSO,B00009ZM7Z,5.0,1351382400
A3M9T1EK9F8N9X,B00009ZM7Z,4.0,1400198400
A1ZB8K9PGISHA8,B00009ZM7Z,5.0,1383609600
A2E7NMIMED1HMM,B00009ZM7Z,5.0,1295827200
A38S6HA5SSQX4H,B00009ZM7Z,3.0,1360886400
A200FKBEWWO68M,B00009ZM7Z,5.0,1347062400
A3ABHCX5U08DFJ,B00009ZM7Z,2.0,1376265600
A3JJ2LAPAM96FJ,B00009ZM7Z,5.0,1396915200
APD13FDB4UXQ6,B00009ZM7Z,5.0,1340409600
A1YDBRZ328R4UU,B00009ZM7Z,5.0,1340409600
A30Q0ASRBMLPA8,B00009ZM7Z,5.0,1379548800
A1LUL69JGNMX8,B00009ZM7Z,5.0,1359417600
A1SCW59HG40O9E,B00009ZM7Z,5.0,1359590400
A3MEMX0XF00TBD,B00009ZM7Z,4.0,1395100800
A2HCS79UZ5Y66B,B00009ZM7Z,5.0,1364256000
A2V1J3JT5OOZFO,B00009ZM7Z,1.0,1390176000
A2LQN25HW5IGSB,B00009ZM7Z,5.0,1387065600
A2M2YZFLZ3PB45,B00009ZM7Z,5.0,1381795200
A25AIQS0B89724,B00009ZM7Z,5.0,1388275200
A9J5SLYXUCWO1,B00009ZM7Z,3.0,1383264000
A1HJ47DFNKOKPF,B00009ZM7Z,4.0,1394582400
A5FU6TGUGP38Q,B00009ZM7Z,5.0,1388707200
A385YSHO6S56MT,B00009ZM7Z,4.0,1384473600
A24CVTS4QZM2EL,B00009ZM7Z,5.0,1378252800
A5AXASLO6LDMH,B00009ZM7Z,5.0,1400371200
A1CYUB767BD59J,B00009ZM7Z,5.0,1366329600
AMPX3331B26QH,B00009ZM7Z,5.0,1371600000
APFSFA4B91BOI,B00009ZM7Z,2.0,1403136000
A26KRH0FJWGKTT,B00009ZM7Z,5.0,1367539200
A1YPELVB6ZOV8E,B00009ZM7Z,5.0,1382572800
A2N5ZWTGAMXDWO,B00009ZM7Z,4.0,1357689600
A1SYEY0VXLA17Z,B00009ZM7Z,5.0,1404864000
A3S7YN589D3T65,B00009ZM7Z,4.0,1395964800
ATN552TF5V40Z,B00009ZM7Z,3.0,1373760000
A2S5XE17UMAD8S,B00009ZM7Z,5.0,1391558400
ADDDB8V82BTGN,B00009ZM7Z,5.0,1388102400
AJD0OKU9QWQV9,B00009ZM7Z,5.0,1383177600
A16AXQ11SZA8SQ,B00009ZM7Z,5.0,1370908800
AO0X3DK4HIM20,B00009ZM7Z,4.0,1396656000
AO09RWV40IX78,B00009ZM7Z,5.0,1293840000
A2VBTN6ZR67YOF,B00009ZM7Z,5.0,1327276800
A3TGNECQKKL0J6,B00009ZM7Z,5.0,1387152000
A2GEGMDEMSBT8Y,B00009ZM7Z,5.0,1372377600
A1IQMDY802I1MP,B00009ZM7Z,5.0,1400889600
A20W6SKACYF0U3,B00009ZM7Z,5.0,1391558400
A3MOHKAZ6IDZMK,B00009ZM7Z,5.0,1377216000
A7K6VWWDGJXGQ,B00009ZM7Z,5.0,1386806400
A4Y8MPXJ35Y7R,B00009ZM7Z,5.0,1337299200
A1JMSXLT23ZLL3,B00009ZM7Z,5.0,1358985600
A3JPFMXPZTN8Y4,B00009ZM7Z,4.0,1372118400
A185SPSUZ6PT1W,B00009ZM7Z,5.0,1385337600
A22RW51298Z15M,B00009ZM7Z,5.0,1392163200
AMDK5DM9FQSYB,B00009ZM7Z,4.0,1383955200
A3NCEOBR23N3Q3,B00009ZM7Z,5.0,1370476800
AY6EFQW46SVU2,B00009ZM7Z,5.0,1378252800
AGVB3UZIPFHEF,B00009ZM7Z,5.0,1293494400
A746EJ1ZA5GQQ,B00009ZM7Z,2.0,1320105600
A3HD4EZXQ6VK0Q,B00009ZM7Z,5.0,1345075200
A2WYY8NUCAA171,B00009ZM7Z,3.0,1388102400
A1GQDXQ8CJUD7D,B00009ZM7Z,2.0,1371945600
A2I2W3EGGCONX8,B00009ZM7Z,5.0,1395964800
A2LU8QYF7V5G3S,B00009ZM7Z,1.0,1379116800
A1QMJBMMEDO0RM,B00009ZM7Z,5.0,1363305600
AEC6HFUBGTDX2,B00009ZM7Z,5.0,1265587200
A2MBE9KRPZPCY6,B00009ZM7Z,5.0,1402358400
A16Q4RTRFNUDEH,B00009ZM7Z,5.0,1318464000
A12CBDHX1MJLGZ,B00009ZM7Z,5.0,1271894400
A1B6QP9DKH4QZJ,B00009ZM7Z,5.0,1359072000
A2NYTH2JC8ZAPB,B0000A4ZJD,5.0,1363996800
A1MJUNYYEPD0R,B0000A4ZJD,4.0,1402790400
A3D2SOTMDTHV89,B0000A4ZJD,4.0,1393891200
A1QBOC76MIOJYP,B0000A4ZJD,5.0,1386460800
AT1K75QXUIS5Q,B0000A4ZJD,5.0,1388966400
A3O08PYGZFE7WR,B0000A4ZJD,5.0,1403568000
AP9NMXCEG0K1F,B0000A4ZJD,3.0,1390176000
A20ZSGR94H4CMQ,B0000A51FU,4.0,1362096000
A2W4NDL7SWWN65,B0000A51FU,4.0,1393286400
A3963R7EPE3A7E,B0000A51FU,5.0,1188432000
A3D7EK8H15BX2I,B0000A51FU,5.0,1354752000
A304X07E7YH2LJ,B0000A51FU,2.0,1399248000
A2T146ZME7CPKC,B0000A51FU,5.0,1376438400
A10NMELR4KX0J6,B0000A522N,5.0,1362614400
A1JZW2I5KUWLHS,B0000A522N,5.0,1355529600
A2PZZY1J5LF9LA,B0000A522N,5.0,1398470400
A2LQN25HW5IGSB,B0000A522N,5.0,1343433600
ATZFZONPLXQJN,B0000A522N,5.0,1391212800
A1JBVQQ9Q91BWY,B0000A522N,5.0,1377734400
A2XN6E8RART5DD,B0000A522N,5.0,1380153600
A3SPI1QYVDTPVO,B0000A522N,4.0,1380672000
A3JJGM9RQ50T7R,B0000A522N,4.0,1404864000
A1M7LU1F3ZHKKA,B0000A522N,5.0,1381104000
AWS3MT2DW2V0A,B0000A522N,2.0,1395446400
A1COBF34FM73LH,B0000A53UX,5.0,1315699200
A1I3OO4P1837LU,B0000A53UX,5.0,1387065600
ABGR2KY9RGVIT,B0000A53UX,5.0,1348876800
A315HDTLV15CPD,B0000A53UX,3.0,1391731200
A1UGF5O2G8BMVU,B0000A53UX,5.0,1361232000
A3G9H9PO9E7C5P,B0000A53UX,4.0,1387756800
AFAW7I6VTACJ5,B0000A53UX,5.0,1399248000
A208Y1ZPM9OUNF,B0000A53UX,2.0,1330041600
A1MLBMJSFK6BIJ,B0000A53UX,5.0,1381449600
A1NZXC57K4LU3S,B0000A53UX,4.0,1379980800
A2H9PP1PX1E474,B0000A53UX,4.0,1394668800
A3VHYM57PPF56H,B0000A53UX,3.0,1399420800
A2XPLJBIXDI805,B0000A53UX,5.0,1168646400
A2OHKHCUVHJJUV,B0000AI44G,1.0,1405036800
A2474M8ZFQO1JT,B0000AI44G,4.0,1369094400
ATXQA678MIRJV,B0000AI44G,3.0,1375660800
A3IHZ1NDIW7VWN,B0000AI44G,4.0,1271203200
A2A536AF97J8JJ,B0000AI44G,5.0,1350950400
A216SKRFFQU4ZM,B0000AI44G,5.0,1388448000
A3DQDW7N0TRCVH,B0000AI44G,5.0,1355184000
A16PYJK6EYGML3,B0000AI44G,5.0,1383696000
A14UT0ARAS3TPH,B0000AI44G,1.0,1384905600
A26FSN2J4FOJ39,B0000ANAKR,4.0,1371686400
A1HSSN4VBILHIB,B0000ANAKR,2.0,1384560000
A2CNXS86JY4JV4,B0000ANAKR,5.0,1362009600
A3SO66T5SME0B,B0000ANAKR,5.0,1383004800
A1OY5B228QZ608,B0000ANAKR,5.0,1377043200
A2WRKQY6L32JJV,B0000ANAKR,5.0,1377475200
A3FPSY1M6G7XIB,B0000ANAKR,1.0,1334275200
A2SWABP7DAWANH,B0000ANAKR,5.0,1399507200
A1M1KPAGGXP2JI,B0000ANAKR,2.0,1385337600
A18X6ZT4AEYVKB,B0000ANAKR,5.0,1355270400
A3PIDQJQK13YMJ,B0000ANC7S,2.0,1390262400
A2LLY1Z6NT6VP2,B0000ANC7S,5.0,1260835200
A45LRAHCJQR1P,B0000ANC7S,5.0,1404518400
A26352YJ5AQ5F8,B0000ANC7S,5.0,1402272000
A1GSNPHIMLBWNL,B0000ANC7S,4.0,1355097600
A1UIUV0YRYPAAV,B0000ANC7S,5.0,1392249600
A1OTNT6JADL3LL,B0000ANC7S,5.0,1395705600
A2ZGHESQDCI77M,B0000ANC7S,4.0,1375228800
A2MJ0B3PBH8AL1,B0000ANC7S,5.0,1405036800
A3UTNHZWZZPAJV,B0000ANC7S,5.0,1375660800
A22WPPH9H54JL,B0000ANC7S,2.0,1360886400
A2KS480CRT12YZ,B0000ANC7S,5.0,1401408000
A2EL5GW6B8LWQB,B0000ANDEI,3.0,1380758400
APO9SQELY2SZ3,B0000ANDEI,4.0,1283990400
A24CBDAGCAYRMP,B0000ANDEI,3.0,1389052800
AGB1YDTHIQ59V,B0000ANDEI,5.0,1384905600
A36A2IK73AIGT5,B0000ANDEI,5.0,1394064000
A21GGVEXRCOJMU,B0000ANDEI,5.0,1393372800
AC5PD6D92C0ZQ,B0000ANDEI,5.0,1384732800
AES28G80KNIRB,B0000ANDEI,5.0,1353024000
AXF514L0AH99G,B0000ANDEI,5.0,1387929600
A1Y09QLADQYQJG,B0000ANDJY,5.0,1355702400
A34ZHVSSR5RRP5,B0000ANDJY,5.0,1349827200
AZH4L0IU7EHO4,B0000ANDJY,5.0,1368748800
A1SIANDS598NRB,B0000ANDJY,5.0,1341187200
A1K7CUR8LVMLXS,B0000ANDJY,5.0,1359504000
A336Q8I9F66403,B0000ANDJY,5.0,1366329600
A3OXRFCJI67IMN,B0000ANDJY,5.0,1266710400
A284N4V7W8FWKS,B0000ANDJY,4.0,1392163200
A1DH3QDZX8Z7GO,B0000ANDJY,5.0,1385683200
ABHUQ0UXW7BG1,B0000ANDJY,5.0,1370649600
AN0H6X2L9N71D,B0000ANDJY,5.0,1269734400
A22S4C01D1O01K,B0000ANDJY,5.0,1397001600
A21RBL4RXLDU9L,B0000ANDJY,5.0,1392076800
A1SC5OXLQNGPLN,B0000ANDJY,5.0,1290124800
A20FK68BUB1IVA,B0000ANDJY,5.0,1342310400
A3LKH7W5VM11CW,B0000ANDJY,5.0,1379894400
A1TZ8XQNXJNOX4,B0000ANDJY,5.0,1361232000
A1P5ZW4Q79IBCB,B0000ANDJY,5.0,1382918400
AD7VUVALHUHK6,B0000ANDJY,5.0,1397433600
A6T0JKT2H88WJ,B0000ANDJY,2.0,1403481600
ALZLWW3VMGB6,B0000ANDJY,5.0,1301097600
AVKF05BAX2Z3I,B0000ANDJY,4.0,1388102400
A21U4DR8M6I9QN,B0000ANDJY,5.0,1172966400
A2IR46T91NITKQ,B0000ANDJY,5.0,1402963200
A2L3IXYDX4U8KD,B0000ANDJY,5.0,1385424000
A2OWR2PL3DLWS4,B0000ANDJY,5.0,1385164800
A3EGFSX6FQHWQ1,B0000ANDJY,4.0,1382054400
A2NYJCTLIT6LO4,B0000ANDJY,5.0,1384300800
A309T8AHUUL9GD,B0000ANDJY,5.0,1379980800
A25TYZ1P8UWXR,B0000ANDJY,5.0,1395705600
A3JYUMK5DRS0FS,B0000ANDJY,3.0,1388016000
A2CPG6CY3NAYMU,B0000ANDJY,5.0,1365379200
A2TWFX4XFPSY9O,B0000ANDJY,5.0,1351900800
A1OYHISJZMOUZ5,B0000ANDJY,5.0,1374537600
A272JDNEVXGADX,B0000ANDJY,5.0,1369612800
ANUQG4DWEXRA2,B0000ANDU4,3.0,1391817600
A1TXBFOZR70BUQ,B0000ANDU4,5.0,1388880000
A2V1XO7SDU4XQZ,B0000ANDU4,5.0,1315699200
A39W0BUKSMVZ09,B0000ANDU4,4.0,1391040000
AZ6GGN861Z6X7,B0000ANDU4,5.0,1391040000
A28OPTOP8IBVHF,B0000ANDU4,5.0,1391644800
A36HBGDEFPWD0U,B0000ANDU4,4.0,1324944000
A1Z5WRHOERLUXJ,B0000ANDU4,5.0,1366848000
A1VU5WXD0FORWE,B0000ANDU4,5.0,1393459200
A1TPVI9Y0V73T,B0000ANDU4,4.0,1373414400
A1PTTEX0P5Z0ME,B0000ANDU4,5.0,1357171200
AYO04GP4FZ3EZ,B0000ANDU4,4.0,1365638400
A3UPUTSE94CJ2M,B0000ANDU4,5.0,1390348800
A8KH1V8ULTE6C,B0000ANDU4,5.0,1355702400
ADKYANLVMPKSC,B0000ANDU4,5.0,1403049600
A3PF6M11V5R886,B0000ANDU4,3.0,1382918400
AJJZM3UJRW0ZF,B0000ANDU4,4.0,1380240000
A3LYAEJ94RRJJH,B0000ANDU4,5.0,1385942400
A2SL7A3E3NPK4G,B0000ANDU4,5.0,1364688000
A3UXGXE3GC09PP,B0000ANDU4,4.0,1395014400
A319DV9CKUT067,B0000ANDU4,5.0,1386374400
AFRZL05D54MPM,B0000ANDU4,3.0,1382918400
A247CM03GAYXEW,B0000ANDU4,5.0,1323734400
A3OS08H6KAWIIG,B0000ANDU4,5.0,1335052800
A1FYAROLGSUZ4B,B0000ANDU4,5.0,1391817600
A2PQUL8TI4P4HV,B0000ANDU4,3.0,1377561600
AL2J625PUH5VW,B0000ANDU4,5.0,1293840000
AG1SL04D0ZQFY,B0000ANDU4,4.0,1385510400
AYXIYKJ9FP7PU,B0000ANDU4,4.0,1404864000
A1ZWKX2XRUHGYO,B0000ANDU4,4.0,1392854400
A1TCSESQGIXOXO,B0000ANDU4,5.0,1399939200
A3S9NX0H9ZY90F,B0000ANDU4,4.0,1360108800
A2YJ1K8M0KPHMF,B0000ANDU4,4.0,1397606400
A334K3T4CQ9AUS,B0000ANDU4,5.0,1395532800
A1EA9UJG9QJCOM,B0000ANDU4,5.0,1357862400
A2WC09OQ8PNY0S,B0000ANDU4,4.0,1403049600
A20AQQH4GPBMLH,B0000ANDU4,2.0,1389484800
A2U5ZOTZRH7JA8,B0000ANECK,4.0,1303948800
A42NL4QWMQPM4,B0000ANECK,3.0,1281312000
A3LH61WGI1XZRH,B0000ANECK,5.0,1388448000
AEAXFUXSAHSGJ,B0000ANECK,5.0,1376438400
A1XQ0F01CF84Y3,B0000ANECK,5.0,1360972800
A1OOIUZZJL668R,B0000ANECK,4.0,1355270400
A2J4XUX1AZN3Q1,B0000ANECK,5.0,1391126400
AUVX1VPXJX1C,B0000ANECK,5.0,1376784000
A2T412SB5J4400,B0000ANECK,5.0,1403222400
A51M5P7QKA9P5,B0000ANECK,5.0,1351641600
A2WOXVOYV4NA24,B0000ANECK,5.0,1385942400
A39XZ0QVEJZYNE,B0000ANECK,5.0,1360972800
A2MA96FW3ERNPV,B0000ANECK,5.0,1364601600
A1U6OFXVJU6LL9,B0000ANECK,5.0,1387152000
A3FDA5Z4NHATEM,B0000ANECK,5.0,1395705600
A19EYVR8K3UEG6,B0000ANECK,5.0,1357344000
A1CYFV9SHRP2HZ,B0000ANECK,5.0,1389484800
A2W6B66HO0XCJP,B0000ANECK,5.0,1388188800
A22I18GCY7RWXF,B0000ANECK,5.0,1358985600
AMYU9H6TYEEX,B0000ANECK,5.0,1401321600
ADSLTPA7GTBJG,B0000ANECK,5.0,1387497600
AMSHJ04807W5E,B0000ANECK,5.0,1356912000
AXADF63NBZD9Q,B0000ANECK,5.0,1357516800
A10UMV9V2UZMGZ,B0000ANECK,5.0,1378944000
A294NFMYG2YAXF,B0000ANECK,5.0,1392940800
A34ZS78ACD3D7Z,B0000ANECK,4.0,1329609600
A36BEIHI31SS0G,B0000ANECK,4.0,1386028800
A3DNJ693E9N6T8,B0000ANECK,5.0,1388275200
A1BQVAVTQCNMUJ,B0000ANECK,5.0,1355270400
A33Y8C4818EJL0,B0000ANECK,5.0,1384819200
A27ZE9MIUI455B,B0000ANECK,5.0,1361923200
A1YC7NFP6DYC59,B0000ANECK,4.0,1399507200
ATWUJSQET0WTN,B0000ANECK,5.0,1357603200
ATS9OKPIDNQBK,B0000ANECK,5.0,1396051200
A30JKA99RHNHA2,B0000ANECK,5.0,1369612800
A1C3ZHKK4G9WZB,B0000ANECK,5.0,1404000000
A2S97EHG565L5F,B0000ANECK,5.0,1395100800
A2CKQMK31KRVXP,B0000ANECK,5.0,1358553600
A2V99RXY8L0HL7,B0000ANECK,5.0,1301961600
A3BCBQCV55GRHF,B0000ANECK,5.0,1389225600
A17WOIORNRCLET,B0000ANECK,2.0,1384992000
ABNC7Z36F5VXP,B0000ANECK,5.0,1390867200
A1VNUU48CSSRSY,B0000ANECK,5.0,1353369600
A3FGTMTVOYENT1,B0000ANECK,3.0,1361923200
AH4008PCPDTZC,B0000ANECK,5.0,1385856000
A23H20S8HG6NWZ,B0000ANECK,5.0,1389052800
A2WYY8NUCAA171,B0000ANECK,3.0,1388102400
AN0J0NHLY8JFH,B0000ANECK,4.0,1387324800
AMTV5H713RIZA,B0000ANECK,5.0,1363305600
APWK2EKIA0PVN,B0000ANEXJ,5.0,1360627200
A382A4DO3XQWVT,B0000ANEXJ,5.0,1338940800
A1CWGPQ4RMQBAM,B0000ANEXJ,5.0,1401494400
A21U4DR8M6I9QN,B0000ANEXJ,5.0,1172188800
A272JDNEVXGADX,B0000ANEXJ,3.0,1369612800
A3CLJ0DXJ7OLUU,B0000ANHST,5.0,1374192000
ANUQG4DWEXRA2,B0000ANHST,3.0,1388793600
A3B1360JOYS0GJ,B0000ANHST,5.0,1329868800
A2V1XO7SDU4XQZ,B0000ANHST,2.0,1328572800
A3ABCZT5JOCLJJ,B0000ANHST,4.0,1304294400
A3KCETSIJNOK56,B0000ANHST,5.0,1341273600
A2DWX7AN6DMQF8,B0000ANHST,4.0,1400803200
A1FHUYGO3OWWRF,B0000ANHST,4.0,1377734400
A4VOD3CYZBUMW,B0000ANHST,5.0,1268006400
A2NB4FPWA1APP7,B0000ANHST,4.0,1292544000
A2QIG0M7PB2FT6,B0000ANHST,4.0,1396828800
ASYX098S8OD62,B0000ANHST,5.0,1402444800
ACHCC3FF7ISFH,B0000ANHST,5.0,1396396800
A1EJ6J6N9I7W35,B0000ANHST,3.0,1374278400
A27AF4DLLOBQDQ,B0000ANHST,4.0,1340064000
A315TOVQJFHTN,B0000ANHST,5.0,1402876800
A1XQ0F01CF84Y3,B0000ANHST,5.0,1361750400
A1QPZCVXMCIJQJ,B0000ANHST,5.0,1371340800
ALXXNSWQL9PUF,B0000ANHST,5.0,1397692800
A3C1QEGB0STWU3,B0000ANHST,5.0,1364428800
A328HGLW1QWLJV,B0000ANHST,5.0,1349740800
A22QKNGN59XYZG,B0000ANHST,5.0,1388275200
A3S965NASDGTAG,B0000ANHST,5.0,1349654400
A32E711JZQJ60O,B0000ANHST,5.0,1398988800
A51M5P7QKA9P5,B0000ANHST,5.0,1385164800
A10P0W7HG9LV50,B0000ANHST,5.0,1376784000
A1CVVHRAZOSM2T,B0000ANHST,5.0,1375401600
A1E8S5LMMBVLVJ,B0000ANHST,5.0,1366761600
A3OAV4N63O4GXA,B0000ANHST,5.0,1363737600
AAJ13SJO99H9K,B0000ANHST,5.0,1357776000
A29313797NGT9L,B0000ANHST,4.0,1310083200
A25JYAEULVDPC,B0000ANHST,5.0,1400630400
A36A1ZYZH8568P,B0000ANHST,5.0,1391990400
A3ME4ISDHEK3A9,B0000ANHST,5.0,1402444800
AV54XFZHFHN2L,B0000ANHST,5.0,1385078400
A26DG05WFGH2V0,B0000ANHST,4.0,1371168000
A24T5A5I7RO1HL,B0000ANHST,5.0,1405123200
A3P73GMNTWDJ2S,B0000ANHST,5.0,1388448000
A1CYFV9SHRP2HZ,B0000ANHST,5.0,1376006400
A3TA1A3PXA42T4,B0000ANHST,4.0,1291161600
ALT7HKQXHW9R8,B0000ANHST,3.0,1392595200
A2MQSKHEVR5IIH,B0000ANHST,2.0,1398297600
A1SODOSBMIOTGG,B0000ANHST,4.0,1385164800
A3GGX8HMMN646N,B0000ANHST,4.0,1397347200
A14T7F18U61SC,B0000ANHST,5.0,1363824000
ADSLTPA7GTBJG,B0000ANHST,5.0,1367971200
A1YOYOWERFCTIB,B0000ANHST,4.0,1369785600
A1FV7RYYZ9LT8X,B0000ANHST,5.0,1378252800
A1YEQUHJJV8EOO,B0000ANHST,5.0,1404432000
A2W39GGRWSFU7K,B0000ANHST,3.0,1346457600
A1N46MR82AUE4T,B0000ANHST,5.0,1390348800
A1T5EQVNNTIVA5,B0000ANHST,3.0,1386201600
A2FS9527Q7YIDM,B0000ANHST,5.0,1390262400
A38KBKJ3364PST,B0000ANHST,5.0,1371600000
AS3J36EQ4AJGG,B0000ANHST,5.0,1398902400
A2E3L36WTNQJEJ,B0000ANHST,5.0,1388620800
A1B9QFN9YFZD90,B0000ANHST,5.0,1402185600
AYEB80G59M5U,B0000ANHST,5.0,1378252800
A385ZNLHNE84HT,B0000ANHST,5.0,1400544000
A1FWOGYIP4441F,B0000ANHST,5.0,1402531200
AFTM7D7WTQ973,B0000ANHST,5.0,1403308800
A247CM03GAYXEW,B0000ANHST,5.0,1323734400
AVJ4G6IQ7LMVW,B0000ANHST,5.0,1380585600
A6BKNGFKCVVCE,B0000ANHST,5.0,1307836800
A21I5LOKZ19YN5,B0000ANHST,5.0,1371859200
A329L3P06GMG17,B0000ANHST,5.0,1403481600
A2PFSNZM3YNIXW,B0000ANHST,4.0,1401408000
A39UA5WK18IY01,B0000ANHST,5.0,1365724800
A18RZ5Z6XECUNN,B0000ANHST,5.0,1398124800
A28X8HDZWHTVF8,B0000ANHST,5.0,1392249600
A3E5UJN5BF1PJA,B0000ANHST,3.0,1402531200
ATWUJSQET0WTN,B0000ANHST,5.0,1383955200
A7VO8P32YRCK4,B0000ANHST,1.0,1378857600
A1NR90P458EN2D,B0000ANHST,5.0,1384646400
ATS9OKPIDNQBK,B0000ANHST,5.0,1396051200
A1FV0HOXQA87O8,B0000ANHST,5.0,1365120000
A2P58D1J93SIM6,B0000ANHST,5.0,1381536000
A2VKVO9A3P6D5U,B0000ANHST,5.0,1365379200
A1C3ZHKK4G9WZB,B0000ANHST,5.0,1404000000
A1J1NGO1R0BCPS,B0000ANHST,1.0,1382140800
A1UWBTKD4QB6OT,B0000ANHST,4.0,1298419200
A2B7H7PTEUCW66,B0000ANHST,5.0,1361577600
A162ZJVZJUZ9C7,B0000ANHST,3.0,1394841600
A3VZNYWQNUNANJ,B0000ANHST,5.0,1272326400
A3QIMKQVKGYNAD,B0000ANHST,5.0,1371254400
A1HGR6MX5FYKF2,B0000ANHST,5.0,1383350400
A1B4S5K8UADL34,B0000ANHST,4.0,1386806400
A15SY7T0YCMT61,B0000ANHST,4.0,1346976000
A5NA8I02DWUXE,B0000ANHST,3.0,1308787200
AHTRAZC22RDFE,B0000ANHST,5.0,1377043200
A2J9HHDCS8HP73,B0000ANHST,5.0,1367798400
A3W06YJC2YACTH,B0000ANHST,5.0,1371513600
A3QMBPOM0FSBCC,B0000ANHST,5.0,1341360000
A1UFOIRR4OH3Q7,B0000ANHST,4.0,1372377600
ARBTA2X478OZG,B0000ANHST,2.0,1376265600
A16J5IIA94TJOB,B0000ANHST,4.0,1353283200
A2SX7X8QGQVCJU,B0000ANHST,4.0,1296777600
APPNC2D36KE3J,B0000ANHST,5.0,1388016000
A2BZ3H2CI1R6WQ,B0000ANHST,4.0,1391644800
A1EBFJ5YAPXCAE,B0000ANHST,5.0,1375228800
A3P8U519VFKD0G,B0000ANHST,5.0,1384992000
AM4HK3NXUMYTO,B0000ANHST,4.0,1386547200
A35G1FS3XK3XHI,B0000ANHST,4.0,1398384000
A3S55UXNQ02IA8,B0000ANHST,4.0,1404864000
A2VWQLI746CYC9,B0000ANHST,5.0,1363046400
A1I9YRWNWRO3BY,B0000ANHST,5.0,1380844800
A1NFHSJTO1ZV2A,B0000ANHST,5.0,1403481600
A1QMJBMMEDO0RM,B0000ANHST,5.0,1331942400
A2PCNWKZHAD1H8,B0000ANHST,5.0,1385164800
A365PBEOWM7EI7,B0000ANHST,3.0,1344556800
A3C8MN2Y4N5KFX,B0000ANHST,5.0,1393200000
A15DAGO3XOK2GB,B0000ANHST,5.0,1362960000
AYTGAYY33GMNU,B0000ANHST,5.0,1403568000
AR4R0I0ISSUJ5,B0000ANHST,5.0,1313020800
A1LGSRHNQT27RC,B0000ANHST,4.0,1370304000
A222PEP78AQPOI,B0000ANHST,4.0,1403740800
A1PBGTDI95Y4CN,B0000ANHST,5.0,1379030400
A1V6F5FDBH49YI,B0000ASDJH,5.0,1296086400
A2ZY49IDE6TY5I,B0000ASDJH,5.0,1350691200
AY7WFTZQC3RBN,B0000ASDJH,5.0,1390694400
A1IU7S4HCK1XK0,B0000ASDJH,5.0,1382054400
A21U4DR8M6I9QN,B0000ASDJH,5.0,1378166400
A27O3L31YL7CDO,B0000ASDJH,5.0,1385078400
A14JS60X130HW7,B0000ASDJH,5.0,1385942400
A2IVLPL56B1IDQ,B0000ASFDC,5.0,1356393600
A2Z88CXX037DOR,B0000ASFDC,4.0,1388361600
A200FKBEWWO68M,B0000ASFDC,3.0,1387152000
A33UJKYS2F71IO,B0000ASFDC,5.0,1383609600
A1T18O5P9JZTP,B0000ASFDC,5.0,1374364800
A3OAV4N63O4GXA,B0000ASFDC,5.0,1386288000
A3F5XSDL75TVUI,B0000ASFDC,5.0,1390521600
A1DYX39WLQD522,B0000ASFDC,5.0,1387411200
AULBF5I0N9YNJ,B0000ASFDC,2.0,1391644800
A1RR8MILLMBI8N,B0000ASFDC,5.0,1388361600
A345TDCWBG4XL2,B0000ASFDC,5.0,1397692800
A2E6FM4KJAHCPD,B0000ASFDC,5.0,1396656000
A2RD7GJIPNKO4V,B0000ASFDC,5.0,1389139200
A2MLZKVFLROON8,B0000ASFDC,2.0,1388707200
A2LK03RTCCDQR2,B0000ASFDC,5.0,1349740800
A1FA7VUGCJRER6,B0000ASFDC,5.0,1322697600
A201TCY3ULHMV9,B0000ASFDC,4.0,1357430400
AK9QULTQJP4SG,B0000ASFDC,5.0,1392681600
A2ZA7ERK0P1EDE,B0000ASFDC,3.0,1387497600
ASX45KPI9YOGD,B0000ASFDC,4.0,1391299200
AVQU1W7T8NXR6,B0000ASFQL,5.0,1363996800
AKMXISOR6MF7B,B0000ASFQL,5.0,1391212800
A489703T2A5XU,B0000ASFQL,5.0,1394409600
A20D2ZFUVB06QI,B0000ASFQL,2.0,1352937600
A3QSZ2SE3HUSXM,B0000ASFQL,5.0,1387238400
A18PCUCGTW7RP9,B0000ASFQL,3.0,1293667200
A33EEX2DOYPLSV,B0000ASFQL,5.0,1356566400
A16CBDQH44LK3P,B0000ASFQL,5.0,1330300800
