reviewerID,itemID,rating,time,drinkID
A1CMWB7AWQUQH4,B0000DZUZ1,4.0,1401926400,129
A2YIGHRQIBHHJA,B0000DZUZ1,5.0,1392336000,129
A15MX67SSYVK0G,B0000E0125,5.0,1377820800,130
A3PD1LW2MYHIH9,B0000E0125,5.0,1387411200,130
A3CQ0KCVL2DJ3H,B0000E0125,4.0,1388188800,130
A3HZIN4667X23S,B0000E0125,4.0,1364947200,130
A1CQ5Y7E6WVYL6,B0000E0125,5.0,1352073600,130
A15LHF6RDNAOB,B0000E0125,5.0,1362960000,130
A2HE7AYQEMGDHX,B0000E0125,4.0,1360627200,130
A3STYWJJV2NM5V,B0000E0125,5.0,1392681600,130
AA0YPCLUF78B4,B0000E0125,3.0,1359417600,130
A19RH3KWX3XJCO,B0000E0125,5.0,1356998400,130
A3P8IKJOOTSKCF,B0000E0125,3.0,1323043200,130
A2UOWHRPP4895I,B0000E0125,5.0,1231891200,130
A15W94BAJHRYCK,B0000E0125,5.0,1383264000,130
A37BD879R7NBWX,B0000E0125,5.0,1356739200,130
AMAZGLDDYNGI,B0000E0125,5.0,1353369600,130
A3SXG6EYP0I2U3,B0000E0125,5.0,1391385600,130
A26352YJ5AQ5F8,B0000E0125,5.0,1385424000,130
A2DB720I9XRX7K,B0000E0125,5.0,1229385600,130
A1YYXM9YCVAIYI,B0000E0125,5.0,1393804800,130
A3MDYV26RZE0S7,B0000E0125,2.0,1394496000,130
A2OTG4DOZLRS4B,B0000E0125,1.0,1401667200,130
A14TSOE9HZ1DU5,B0000E0125,5.0,1384560000,130
A12G824XHME7DF,B0000E0125,2.0,1391731200,130
A2WJP3BKOF6G9P,B0000E0125,3.0,1389830400,130
A129FZ5BFFUK87,B0000E0125,5.0,1390694400,130
A8QW444DK3E66,B0000E0125,5.0,1358294400,130
A3P067FG6URLN7,B0000E0125,5.0,1365552000,130
A1JI92BJRNOKYN,B0000E015O,5.0,1362873600,131
A3PD1LW2MYHIH9,B0000E015O,5.0,1387411200,131
A3B32BGA1FHFS2,B0000E015O,5.0,1402099200,131
A15LHF6RDNAOB,B0000E015O,5.0,1346976000,131
AVLCKO0ZI8AG,B0000E015O,5.0,1386633600,131
AG77CM5OFII9L,B0000E015O,3.0,1397174400,131
A3A8WWNNDLMY6T,B0000E015O,5.0,1328572800,131
A38FT6QS4OQ0RO,B0000E015O,4.0,1385942400,131
A3STYWJJV2NM5V,B0000E015O,5.0,1392681600,131
A37BD879R7NBWX,B0000E015O,5.0,1356739200,131
A3OQB7ERVSUV4A,B0000E015O,5.0,1359590400,131
A3SXG6EYP0I2U3,B0000E015O,5.0,1391385600,131
A26352YJ5AQ5F8,B0000E015O,5.0,1385424000,131
A3RWUPKZD8S1ZV,B0000E015O,5.0,1364169600,131
A1HJZVQHJ5IOVM,B0000E015O,4.0,1358985600,131
A3GI4IVP9TUME9,B0000E015O,4.0,1381363200,131
A1YYXM9YCVAIYI,B0000E015O,5.0,1393804800,131
A2LFYRI830QKNF,B0000E015O,5.0,1395187200,131
A2OTG4DOZLRS4B,B0000E015O,1.0,1401667200,131
A1UOP3I8BE70JJ,B0000E015O,5.0,1374019200,131
A8QW444DK3E66,B0000E015O,5.0,1358294400,131
ATOG42L8Q702C,B0000E015O,5.0,1386201600,131
A3PRQO2T2C6WQI,B0000E015O,4.0,1382313600,131
A2OREEQ1QVWWWJ,B0000E015O,2.0,1362182400,131
A3P067FG6URLN7,B0000E015O,5.0,1365552000,131
A3NLKFD2LKG06R,B0000E0VGY,5.0,1387670400,132
A2E6YWG1G985CT,B0000E0VGY,2.0,1370822400,132
A329MKE8M4CQKW,B0000E0VGY,5.0,1355184000,132
AW0ZJW3U5TZBB,B0000E0VGY,4.0,1395100800,132
A1CS786QORAT4C,B0000E0VGY,2.0,1387411200,132
A2C8KW6I68QLA8,B0000E0VGY,5.0,1403568000,132
A39BCFAZ05RYPY,B0000E0VIJ,5.0,1345161600,133
A1MSVM7EHF49P6,B0000E0VIJ,5.0,1318204800,133
A22UILFTP4Y4C2,B0000E0VIJ,5.0,1345248000,133
A2PQ3WXMKCT4NX,B0000E0VIJ,5.0,1329350400,133
AXF2O7CZNVT7B,B0000E0VIJ,5.0,1387670400,133
A2M6YQ9IXI0TIO,B0000E0VIJ,5.0,1394236800,133
A3BK3AFIA4OAIZ,B0000E0VIJ,5.0,1354665600,133
AB1L3XL8N2Z65,B0000E0VIJ,5.0,1350432000,133
A2XM83H5BEG6G6,B0000E0VIJ,3.0,1339200000,133
A37MF9NKIX4V22,B0000E1VS3,4.0,1387324800,134
A2USYUSM0UXBY8,B0000E1VS3,5.0,1365897600,134
ACICUJWBWZHCI,B0000E1VS3,2.0,1286323200,134
A3JDNMUI86DTTS,B0000E1VS3,5.0,1354233600,134
A34JOP0NHTGT1P,B0000E1VS3,1.0,1327276800,134
A2IMIF8H76RNNO,B0000T0N8K,5.0,1387152000,135
A2UQ0A9S5ONPXY,B0000T0N8K,5.0,1286150400,135
A2QXG8LOXOT32O,B0000T0N8K,4.0,1388275200,135
A11CU8RSMDWT7,B0000T0N8K,5.0,1403740800,135
A6BTWU5ECS3C4,B0000T0N8K,5.0,1393891200,135
A1OYE503LOE9TR,B0000T0N8K,5.0,1384819200,135
A3A582ZMCKUYBI,B0000TII00,5.0,1335052800,136
A2IGPYY0ULFD11,B0000TII00,5.0,1385337600,136
AW7WA6ZNGWZL1,B0000TII00,5.0,1378598400,136
A1MHQMF4487HA6,B0000TII00,4.0,1380931200,136
ARGMGONDJ8LJE,B0000TII00,5.0,1384992000,136
A1A6O9EHBJOAX,B0000TII00,5.0,1391644800,136
A6FIAB28IS79,B0000TII00,5.0,1160697600,136
A167T33UPBKFBA,B0000TII00,5.0,1382572800,136
A37YCOYKXKZO5D,B0000TII0K,5.0,1359849600,137
A3FTFQU5EQMGYF,B0000TII0K,5.0,1356652800,137
A3NFD14CCJP999,B0000TII0K,5.0,1389657600,137
A1BB7FU96CZK8R,B0000TII0K,5.0,1388016000,137
A2D8O46DACWN8K,B0000TII0K,4.0,1313452800,137
A2PHCV2TGJBL5E,B0000TII0K,5.0,1355097600,137
A1WQFGEIHAHHJZ,B0000TII0K,3.0,1385769600,137
A28UWIFX7CMK4R,B0000TII0K,5.0,1364428800,137
A17UM044DQO0ZI,B0000TII0K,5.0,1399593600,137
A35GIZXXMT0Y01,B0000TII0K,3.0,1403654400,137
A2I5QH4F5FDKK5,B0000TII0K,5.0,1244592000,137
A32A78GI6956FW,B0000TII0K,4.0,1371427200,137
A1U8UL1ER8U4KS,B0000TII0K,4.0,1388188800,137
A3VSSIKPRA3LXT,B0000TII3C,5.0,1390348800,138
AMPBDD1ERJMPA,B0000TII3C,5.0,1173312000,138
A1FQWZS4FQRPQ0,B0000TII3C,5.0,1390521600,138
A30TT7GTLNU9UG,B0000TII3C,5.0,1331856000,138
A2GWYUNWYBSW3W,B0000TII3C,5.0,1244592000,138
A1SFAWLHADXJCG,B0000TII3C,5.0,1357776000,138
AYBZPQNZ9VTRU,B0000TII3C,1.0,1381968000,138
A19VDFOYJA2RRZ,B0000TII3C,5.0,1399593600,138
A1JGMGNKE5FORD,B0000TIIH8,5.0,1367539200,139
A31RK6E8NXM452,B0000TIIH8,5.0,1232064000,139
A1RT9HJWH8PM74,B0000TIIH8,5.0,1334880000,139
A1IJSD2B3JCEUZ,B0000TIIH8,4.0,1347408000,139
A1I66XSZBE3QH6,B0000TIIH8,5.0,1242172800,139
AKLOF2IXJ88H6,B0000TIIH8,5.0,1376524800,139
A3O0HWQUC20HU7,B0000TIIH8,5.0,1325376000,139
AABITYXXBNIOG,B0000TIIH8,5.0,1206230400,139
A2X695AM08AIN1,B0000TIIH8,5.0,1364774400,139
A1UHG3U3XTM8R3,B0000TIIH8,5.0,1344038400,139
A1O5ZVZU2P3857,B0000TIIPA,2.0,1361232000,140
A3W67RJT8P73U,B0000TIIPA,5.0,1168473600,140
A3R4NSNKBYHYF3,B0000TIIPA,5.0,1239494400,140
A342YY7GHWRUYC,B0000TIIPA,4.0,1365120000,140
A22GHGH1289O07,B0000TIIPA,3.0,1326758400,140
A2M02WU8MKMR5B,B0000TIIPK,5.0,1336176000,141
A38S9UIL0GT46R,B0000TIIPK,4.0,1321228800,141
A3F91HH2YOW39Y,B0000TIIPK,5.0,1362009600,141
A1Y1OFA3IPE5K9,B0000TIIPK,4.0,1222732800,141
A2Q2T2SCXTY4LY,B0000TIIPK,5.0,1362960000,141
A20ZLDHGXMVT8H,B0000TIIPK,5.0,1391385600,141
A2TLB1YMKS61C6,B0000TIIRS,5.0,1365292800,142
A2L42WKVNH0UU9,B0000TIIRS,4.0,1182902400,142
A1BZI7VFJ6IBHB,B0000TIIRS,4.0,1398297600,142
A1SF2B0Q7B05JH,B0000TIIRS,5.0,1359676800,142
A72F0ZS0O2S2S,B0000TIIRS,3.0,1329177600,142
A2WU0H9WFQ4XUL,B0000TIIRS,5.0,1389398400,142
A1QOIHVQC5XWCJ,B0000TIIZ0,5.0,1306108800,143
A1SDEG7BA0ZDGO,B0000TIIZ0,3.0,1387756800,143
A2A1782R745S8B,B0000TIIZ0,5.0,1397433600,143
A4TQAHTVOZEIY,B0000TIIZ0,4.0,1354492800,143
A3PFZFHTAQWNSP,B0000TIIZ0,4.0,1365206400,143
A29YR6YI9K3QXI,B0000TIIZ0,5.0,1382918400,143
APWJMNLW1GLMX,B0000TIIZ0,5.0,1313884800,143
A3AEJTO95J4T6V,B0000TIIZ0,5.0,1386633600,143
A3MCP1Y87DJFL7,B0000TIIZ0,5.0,1385337600,143
A3QFZNRDSO33JM,B0000TIIZ0,5.0,1397692800,143
A3PVLIHST9FVZZ,B0000TIIZ0,5.0,1379030400,143
A1U6MOI5141KQU,B0000TIIZ0,3.0,1372118400,143
A3I9VSHAVCCAUW,B0000TIIZ0,5.0,1387238400,143
A1SDEG7BA0ZDGO,B0000TIJ4U,5.0,1387843200,144
A2H351URPVLNY0,B0000TIJ4U,5.0,1399939200,144
A1HIHDPIBPSIVE,B0000TIJ4U,4.0,1384560000,144
A3FCVUIWFNT1W5,B0000TIJ4U,5.0,1401148800,144
AIYX8VIO0EV13,B0000TIJ4U,5.0,1352160000,144
A3OBI9T5SQ4GFR,B0000TIJ4U,5.0,1370217600,144
A22GRLOZQ0BOK2,B0000TIJ4U,5.0,1350777600,144
A2KAOIY8M4D044,B0000TIJ4U,4.0,1401408000,144
A3RWDDUKUDSL5X,B0000TIJ4U,5.0,1332892800,144
ACQNU2O4RWG3,B0000TIJ4U,5.0,1225584000,144
AGVB3UZIPFHEF,B0000TIJ4U,5.0,1270771200,144
A2CHH5U12THP2D,B0000TIJ4U,5.0,1355961600,144
A204K1OFE8OB9Y,B0000TIJ4U,4.0,1334707200,144
AKU4NPUQRFB1K,B0000TIJ72,1.0,1391644800,145
A271N6MTS4FTU4,B0000TIJ72,5.0,1384732800,145
AG35JCCQWDRCS,B0000TIJ72,4.0,1386201600,145
A877CW4532IJV,B0000TIJ72,4.0,1387497600,145
A1G756YV4QQ85R,B0000TIJ72,2.0,1268697600,145
A1SJINY26T8LWG,B0000TIJ72,2.0,1345248000,145
A15KZO444F3B95,B0000TIJ72,3.0,1375488000,145
A369GBBY8U4YUY,B0000TIJ7C,5.0,1396742400,146
A1ZJ9BAQHN3K15,B0000TIJ7C,5.0,1347235200,146
A3SK20MFK90J8H,B0000TIJ7C,5.0,1293148800,146
ACNON4BZACUUL,B0000TIJ7C,1.0,1217030400,146
A6Y7658A04MTT,B0000TIJ7C,5.0,1384992000,146
AFX0OIKVVYVDN,B0000TIJ7C,5.0,1323993600,146
A3NIZ4G9FP083V,B0000TIJ7C,5.0,1402790400,146
A26LG94YQUYKB6,B0000TIJ7C,5.0,1356739200,146
A3VX79GLO6VD4K,B0000TIKK8,5.0,1381363200,147
AVHF00B2XDYDA,B0000TIKK8,5.0,1387584000,147
A3HZIN4667X23S,B0000TIKK8,5.0,1355616000,147
A9731QFGIEC8L,B0000TIKK8,5.0,1354320000,147
A13UXXA6YO0AVK,B0000TIKK8,5.0,1385769600,147
AQ54KHN79PXL2,B0000TIKK8,5.0,1357084800,147
AYOMAHLWRQHUG,B0000TIKK8,5.0,1338163200,147
A2PS16JA81FYY,B0000TIKK8,5.0,1404950400,147
A2V1J3JT5OOZFO,B0000TIKK8,5.0,1322956800,147
A3D5VDCAVEVXSD,B0000TIKK8,5.0,1386979200,147
A1AEJ4LOIM0O95,B0000TIKK8,5.0,1367193600,147
A2WYJ6JPI7Y57,B0000TIKK8,5.0,1365465600,147
A1OWQGY4IPE0MG,B0000TIKK8,5.0,1367625600,147
AM29DOTJ3930J,B0000TIKK8,5.0,1388188800,147
A2AUML6NLA42ZG,B0000TIKK8,5.0,1400025600,147
A14RFIVQK5O6E6,B0000TIKK8,3.0,1386892800,147
A1AFORE8L2LGGW,B0000TIKK8,5.0,1356652800,147
A1AWJWHR1SK4RZ,B0000TIKK8,5.0,1357776000,147
A2LJXRI8XCSXUW,B0000TIKK8,5.0,1355875200,147
AHCM2GKBTLDY6,B0000TIKK8,5.0,1403222400,147
AFVW9BVGYDS32,B0000TIKK8,5.0,1404691200,147
A3H8288VHL1607,B0000TIKK8,4.0,1389052800,147
A3P4JGNGHW4SYE,B0000TIKK8,3.0,1388102400,147
A3I8CDF4MKBJA8,B0000TIKK8,5.0,1325116800,147
A3NJFDQGJICYEA,B0000TIKK8,5.0,1363651200,147
A3GHTSDCM8B4V7,B0000TIKK8,5.0,1391904000,147
A3Q3EVDIIIRLLL,B0000TIKK8,5.0,1356739200,147
A12CD3HAKDTRBU,B0000TIKK8,4.0,1357516800,147
APS831ZLF95PS,B0000TIKK8,4.0,1377561600,147
A3IVUOM0VZBN32,B0000TIKK8,4.0,1378684800,147
A11TPAE1H5B07C,B0000TIKK8,5.0,1391644800,147
A1NJHML1ZREION,B0000TIKK8,4.0,1398124800,147
A163GUL5KEJWVH,B0000TQJU6,4.0,1377820800,148
AR06R2ORYY80Y,B0000TQJU6,3.0,1373500800,148
ANDFEOEHCT62Y,B0000TQJU6,2.0,1294704000,148
AVAMNTWB086YS,B0000TQJU6,4.0,1169164800,148
A3UQBNEFZLD9QE,B0000TQJU6,5.0,1382659200,148
A2KQUKZ4X13BI0,B0000TQJU6,5.0,1381017600,148
A3KS01N5Y5C8HC,B0000TSIKK,5.0,1356480000,149
A17V2N0N8CXSA9,B0000TSIKK,5.0,1305763200,149
A1UM59TRK3VPAF,B0000TSIKK,4.0,1314057600,149
A1Q4JQZHICXCDU,B0000TSIKK,5.0,1393632000,149
A2LOD3K7460UB,B0000TSIKK,5.0,1358121600,149
A2VGS3XZMQQQLU,B0000TW2AC,2.0,1361577600,150
A3F8QHGG6DNZT4,B0000TW2AC,5.0,1393977600,150
A28HDIW0RTK4I6,B0000TW2AC,2.0,1390694400,150
A1H0HI1DFYEUMW,B0000TW2AC,1.0,1363737600,150
A3T65F1NI9FVLC,B0000TW2AC,3.0,1355097600,150
A2LAHQE0LTPZG3,B0000TW2AC,5.0,1355875200,150
A3GN1MLW5AYPU4,B0000TW2AC,5.0,1379721600,150
A3J9M4BSPYNUDL,B0000TW2AC,2.0,1353888000,150
A2DWJZRG77NQG3,B0000TW2AC,5.0,1371081600,150
A1V96HSHWE9NHE,B0000TW2AC,5.0,1346544000,150
A113MTWVBQOHRU,B0000TW2AC,3.0,1359331200,150
A39W0BUKSMVZ09,B0000TW41Y,5.0,1384128000,151
A3IW53B7ORD712,B0000TW41Y,5.0,1379030400,151
AFTO82B5JTRK6,B0000TW41Y,5.0,1288742400,151
A2R0UFE43F29KO,B0000TW41Y,4.0,1387670400,151
A2187YHN8WT577,B0000TW41Y,5.0,1390176000,151
A6LSA40X9S2A8,B0000TW41Y,5.0,1383350400,151
A62RBAO4NTBQG,B0000TW41Y,5.0,1390089600,151
A1TPVI9Y0V73T,B0000TW41Y,4.0,1367280000,151
AYIAZK0KMEKLC,B0000TW41Y,5.0,1394496000,151
AUPM0LBZODNYN,B0000TW41Y,5.0,1389484800,151
A2HL6I3GU3ELGQ,B0000TW41Y,3.0,1361750400,151
A1OLQY95IP5V1O,B0000TW41Y,5.0,1392422400,151
A39B1M31T3QRPW,B0000TW41Y,5.0,1381017600,151
A18AW14NE61NOT,B0000TW41Y,5.0,1383868800,151
A39UA5WK18IY01,B0000TW41Y,5.0,1365724800,151
A1QISIRLE3Y36E,B0000TW41Y,5.0,1356825600,151
A51WSK6UVRPZJ,B0000TW41Y,5.0,1401062400,151
A3057ZJL1OX1W0,B0000TW41Y,4.0,1291075200,151
A2Y15V0XX965CL,B0000TW41Y,5.0,1385078400,151
A1N087XH2AUKWP,B0000TW41Y,4.0,1392422400,151
AT78K1ZMHDJPB,B0000TW41Y,3.0,1386460800,151
A3BR994POF8IF8,B0000TW41Y,5.0,1203120000,151
AAUXJAQH8HRD3,B0000TW41Y,5.0,1380412800,151
A1FT9GBIK6YACN,B0000TW41Y,4.0,1395187200,151
A2GH87UKYQQE6F,B0000TW41Y,5.0,1399248000,151
A13MSG9YAWC4OR,B0000TW41Y,3.0,1393027200,151
AJ91FXLL2VBN7,B0000TW41Y,3.0,1393459200,151
A1EA9UJG9QJCOM,B0000TW41Y,5.0,1357862400,151
ATQODRP5XN848,B0000TW41Y,5.0,1392163200,151
A1W3HXE7NFEI4Y,B0000TW41Y,5.0,1366156800,151
AGBMF0IVD38U2,B0000UIUNE,5.0,1397174400,152
A3DCD5OBVNN0EW,B0000UIUNE,4.0,1172793600,152
A3AYOQT5YJBKPD,B0000UIUNE,5.0,1386547200,152
A13099G5FDI9I2,B0000UIUNE,5.0,1395619200,152
A2U5IFHQ80WIB0,B0000UIUNE,3.0,1359158400,152
A1BH7KZU6WUJXW,B0000UIUNE,5.0,1379030400,152
A2HHE0YDUPO2J,B0000UIUNE,2.0,1336867200,152
A9XP837JWTA2B,B0000UIUNE,3.0,1358553600,152
A2GM88360Y6TQJ,B0000UIUNE,3.0,1331078400,152
A17M5ICMK4DWK8,B0000UIUNE,5.0,1355184000,152
A30SQ028C0I38D,B0000UIUNE,4.0,1345852800,152
AWMRV0HXL6QWT,B0000UIUNE,5.0,1404864000,152
A1FDLATHWYP7QH,B0000UIUNE,3.0,1382227200,152
AI932IJNA97K8,B0000UIUNE,5.0,1246665600,152
A30SKES4A9J2FR,B0000UIUNE,5.0,1392336000,152
A3DV3OIY1X4DA9,B0000UIY3U,4.0,1376438400,153
A3M9T1EK9F8N9X,B0000UIY3U,5.0,1395100800,153
AMI6BT4WU9NNC,B0000UIY3U,4.0,1384905600,153
A1PAGHECG401K1,B0000UIY3U,5.0,1382572800,153
A1DM915DQO6O4,B0000UIY3U,5.0,1366588800,153
A3ONEFGJUPCDY8,B0000UIY3U,1.0,1383523200,153
A3D5VDCAVEVXSD,B0000UIY3U,4.0,1386633600,153
A265B07HJ93QNN,B0000UIY3U,4.0,1386115200,153
A1ZYY139397TYP,B0000UIY3U,5.0,1372204800,153
AO96PLO6E3MJC,B0000UIY3U,5.0,1194912000,153
AM29DOTJ3930J,B0000UIY3U,5.0,1388188800,153
AWX3ZDHFL986N,B0000UIY3U,5.0,1389830400,153
A2AUML6NLA42ZG,B0000UIY3U,4.0,1397433600,153
A1USFM19OHUXHI,B0000UIY3U,5.0,1382745600,153
AJM8T3W3A0BLY,B0000UIY3U,5.0,1356912000,153
ALDAF4VVLFRHP,B0000UIY3U,5.0,1312588800,153
A3JF33E1I81ECF,B0000UIY3U,1.0,1383523200,153
AH0W8JBLIA89O,B0000UIY3U,5.0,1387238400,153
A1Q0HARHK91EFQ,B0000UIY3U,5.0,1388102400,153
A1NA75XAUHLH4I,B0000UIY3U,5.0,1360195200,153
A1Y0KYP58LC0RD,B0000UIY3U,5.0,1221264000,153
A3UX3UDVQ9OHLI,B0000UZ5P0,5.0,1405382400,154
AP7U3I4FV9PZN,B0000UZ5P0,4.0,1398816000,154
A371Z04GWURCYC,B0000UZ5P0,4.0,1342915200,154
A3TWSBAR05BU1G,B0000UZ5P0,5.0,1342224000,154
A2SVSBJK47MIXM,B0000UZ5P0,5.0,1401062400,154
A2U6VP21H9UVV3,B0000UZ5P0,4.0,1395100800,154
A3DMXJMKZ35TNX,B0000UZ5P0,5.0,1402358400,154
A3H1JX52OBB3U9,B0000UZ5P0,5.0,1384992000,154
A1955XJLDWNK61,B0000UZ5P0,4.0,1316908800,154
A28C5KNQ5VEIFM,B0000V9E3S,5.0,1395187200,155
A1RP2I8XHE0OFR,B0000V9E3S,5.0,1372118400,155
A1XTZEZCTEADJZ,B0000V9E3S,5.0,1397433600,155
AH2X3U5EOV2P0,B0000V9E3S,5.0,1375142400,155
A2HZIXZYIWREFN,B0000V9E3S,4.0,1402617600,155
A312MMDP9O0KBF,B0000V9E3S,5.0,1378771200,155
A3CQ0KCVL2DJ3H,B0000V9E3S,3.0,1397779200,155
A367SMSFNM74DM,B0000V9E3S,4.0,1337731200,155
A3HVTOID24QFUV,B0000V9E3S,5.0,1374278400,155
AT6CA1S2DTGCJ,B0000V9E3S,5.0,1186617600,155
A2284MUOR64G2F,B0000V9E3S,3.0,1378252800,155
AUU6TRX7Y6A7A,B0000V9E3S,5.0,1363910400,155
A5QQRB2QOY96U,B0000V9E3S,3.0,1396828800,155
A1YY0B9BBYSGI7,B0000V9E3S,5.0,1373241600,155
AO0FD9YRU8BU6,B0000V9E3S,4.0,1400889600,155
A152Q1C2HRD0RF,B0000V9E3S,2.0,1373328000,155
AQBYXRY06CUMD,B0000V9E3S,4.0,1368489600,155
A3PE6X32LZGMBN,B0000V9E3S,5.0,1398902400,155
AQDJ79ZSWBMH8,B0000V9E3S,5.0,1374364800,155
A3AL3TFENTB4FO,B0000V9E3S,5.0,1397865600,155
APW4SNUQVAMQ1,B0000V9E3S,5.0,1369612800,155
A1HQ5MUECRGJXU,B0000V9E3S,5.0,1403568000,155
A2YNNWB3N9AR89,B0000V9E3S,5.0,1384992000,155
A3UQ5YW48VKN7O,B0000V9E3S,5.0,1366156800,155
A2WER7W9AX51X7,B0000V9E3S,3.0,1385856000,155
A12CTFW6H115GC,B0000V9E3S,5.0,1389916800,155
A3VP7S1FXIGTUS,B0000V9E3S,5.0,1209859200,155
A34QHYYRGPPWC0,B0000V9E3S,5.0,1312156800,155
A2U4VSFIXQR5XB,B0000V9E3S,5.0,1381968000,155
A3T3T9PQHLWMP1,B0000V9E3S,5.0,1334102400,155
AU8U7EWVKC3UP,B0000V9E3S,5.0,1399075200,155
A2J2B235O4Z5AV,B0000V9E3S,5.0,1403654400,155
A12AMCBUFJYX9H,B0000V9E3S,5.0,1379635200,155
ABHQ2FEGHFXX9,B0000V9E3S,4.0,1384905600,155
A2F9DHPEUE1TS9,B0000V9E3S,5.0,1385683200,155
AN4YRT96DBMRR,B0000V9E3S,5.0,1277251200,155
A3NIHYKIC4U9K3,B0000V9E3S,5.0,1401840000,155
A2GQ0PYSZCA9W9,B0000V9E3S,5.0,1387152000,155
A1YCUWBZQGGW19,B0000V9E3S,5.0,1374883200,155
A3MYFQ0805HELR,B0000V9E3S,5.0,1373846400,155
A3KXVF03HN6MBV,B0000V9E3S,5.0,1401926400,155
A2V4Q7VN4S2BJX,B0000V9E3S,5.0,1369008000,155
A34ATJR9KFIXL9,B0000V9E3S,5.0,1342569600,155
A2RAXXXY3Q2TMS,B0000V9E3S,4.0,1401753600,155
AF8SREA2XE7BJ,B0000V9E3S,5.0,1374019200,155
A278IO80G6PXMI,B0000V9E3S,4.0,1371945600,155
A1YT9NJR4HW2KF,B0000V9E3S,5.0,1392940800,155
AWKXABG5NXM66,B0000V9E3S,5.0,1378684800,155
A2UXX5DM5PHUAP,B0000V9E3S,5.0,1353542400,155
A1AHOKFAI1FSGQ,B0000V9E3S,5.0,1404604800,155
A1GUNZMIC8AHPY,B0000V9E3S,5.0,1327104000,155
A1PSQJGV5RQK7S,B0000V9E3S,5.0,1391126400,155
A26LD9FQHTM8ZH,B0000V9E3S,3.0,1341964800,155
A26M3TVAV5HUWP,B0000V9E3S,5.0,1404864000,155
A1F6YXO525RUVG,B0000V9E3S,4.0,1368576000,155
A1JMSXLT23ZLL3,B0000V9E3S,4.0,1376956800,155
A2Z59A7Q8PP0S8,B0000V9E3S,5.0,1373932800,155
A2T3BQTKA3406W,B0000V9E3S,5.0,1370995200,155
AH38D8418WTK9,B0000V9E3S,5.0,1366156800,155
A1UARBNSRK1N2B,B0000V9E3S,5.0,1369872000,155
A1B74NGHXNO4YA,B0000V9E3S,5.0,1374624000,155
A3719IMXC3P7O9,B0000V9E3S,3.0,1401926400,155
A2KJ33RKVGFTS9,B0000V9E3S,5.0,1381536000,155
A2NJ72QP6SU0MQ,B0000V9E3S,5.0,1401667200,155
A3VEPQ1LU26253,B0000V9E3S,5.0,1312934400,155
A2AX91O8TB0EP0,B0000V9E3S,5.0,1392768000,155
A79SIX8WAV6ZF,B0000V9E3S,5.0,1344211200,155
A1WBJH81LJQZVX,B0000V9E3S,5.0,1378080000,155
A1A60ONXPEB2AN,B0000V9E3S,3.0,1404432000,155
A2O3TRDL4KV12P,B0000V9E3S,5.0,1400630400,155
A2R0UFE43F29KO,B0000VC1OC,5.0,1389225600,156
A2UJ8RWH26N8IQ,B0000VC1OC,4.0,1393545600,156
A1S8KHMEN9FLJZ,B0000VC1OC,5.0,1367107200,156
A1YVNAXFZEL2B7,B0000VC1OC,5.0,1389916800,156
A3T50JZQMWGFCY,B0000VC1OC,5.0,1386720000,156
A2MUX1Y6C25H51,B0000VC1OC,5.0,1355875200,156
A3MY4TZI3R7A1L,B0000VC1OC,3.0,1386806400,156
A37LKHEF0ZPVSA,B0000VC1OC,5.0,1387238400,156
A2BWXMY1C3O3EE,B0000VC1OC,5.0,1385337600,156
A2TQQJZKUHYL7Z,B0000VC1OC,5.0,1386892800,156
AA8M6331NI1EN,B0000VC1OC,5.0,1388361600,156
A9JSRE9MAQQK0,B0000W2GGE,5.0,1326672000,157
A3L952YXYPR01X,B0000W2GGE,5.0,1366588800,157
A2AJ5C4QLU9M2B,B0000W2GGE,5.0,1399075200,157
A22ZUX5T7757RP,B0000W2GGE,3.0,1241049600,157
A1A9H230IUTY1F,B0000W2GGE,5.0,1356998400,157
AC61U16AJQ8X7,B0000W2GGE,1.0,1369353600,157
A3EOHJ6IV8548X,B0000W2GGE,5.0,1388966400,157
A3SJ3BD9JTMJ7L,B0000W2GGE,5.0,1342396800,157
A2JYBTA1MHR0KA,B0000W2GGE,3.0,1379376000,157
A27NNZQQWWXW4P,B0000W2GGE,5.0,1387756800,157
A2YFQJOEBT14G4,B0000W2GGE,2.0,1382486400,157
A2YXSMAP0A5TH0,B0000WL0WA,4.0,1295740800,158
A8HQ3JERW1UY5,B0000WL0WA,5.0,1360713600,158
A15PUBCS4N4G60,B0000WL0WA,5.0,1332201600,158
A1VQ0KS5EL89HH,B0000WL0WA,4.0,1384819200,158
A1MDZGYYIU2Z59,B0000WL0WA,5.0,1355875200,158
A2VXA7PSTDVV75,B0000WL0WA,5.0,1390262400,158
A10P0W7HG9LV50,B0000WL0WA,5.0,1365897600,158
A18L19THAK1LMH,B0000WL0WA,5.0,1355529600,158
A2YXR0N5UTGB3I,B0000WL0WA,3.0,1354492800,158
A2SVPLA3RQAUPC,B0000WL0WA,3.0,1398729600,158
A1LWO9EB5U03QS,B0000WL0WA,3.0,1368748800,158
A2N4HN48AQDG6E,B0000WL0WA,5.0,1392681600,158
ATVCVSXAQFLD1,B0000WL0WA,5.0,1373328000,158
A3J31QYP1YPNYS,B0000WL0WA,5.0,1384732800,158
A1K7ZAQUWJ201J,B0000WL0WA,4.0,1384732800,158
A3P8X8MUTDSZ5G,B0000WL0WA,5.0,1393891200,158
